Date;Oslo Børs all-share index (OSEAX);Datetime value (Datetime)
2002-10-22;-0.1520207;7234.0
2002-10-23;-0.17107803;7235.0
2002-10-24;-0.16958225;7236.0
2002-10-25;-0.16267908;7237.0
2002-10-28;-0.1748218;7240.0
2002-10-29;-0.20178157;7241.0
2002-10-30;-0.19779772;7242.0
2002-10-31;-0.18573552;7243.0
2002-11-01;-0.18306398;7244.0
2002-11-04;-0.16112483;7247.0
2002-11-05;-0.18282384;7248.0
2002-11-06;-0.18232858;7249.0
2002-11-07;-0.18976307;7250.0
2002-11-08;-0.2104916;7251.0
2002-11-11;-0.22029024;7254.0
2002-11-12;-0.2012558;7255.0
2002-11-13;-0.21726125;7256.0
2002-11-14;-0.21862638;7257.0
2002-11-15;-0.20457536;7258.0
2002-11-18;-0.1972568;7261.0
2002-11-19;-0.20314783;7262.0
2002-11-20;-0.21881163;7263.0
2002-11-21;-0.19947058;7264.0
2002-11-22;-0.21124202;7265.0
2002-11-25;-0.20093459;7268.0
2002-11-26;-0.21158147;7269.0
2002-11-27;-0.19833738;7270.0
2002-11-28;-0.1811775;7271.0
2002-11-29;-0.175681;7272.0
2002-12-02;-0.16764325;7275.0
2002-12-03;-0.18450278;7276.0
2002-12-04;-0.19002837;7277.0
2002-12-05;-0.20768988;7278.0
2002-12-06;-0.23561138;7279.0
2002-12-09;-0.22581464;7282.0
2002-12-10;-0.22139657;7283.0
2002-12-11;-0.2290656;7284.0
2002-12-12;-0.23518944;7285.0
2002-12-13;-0.22413456;7286.0
2002-12-16;-0.22779071;7289.0
2002-12-17;-0.21980673;7290.0
2002-12-18;-0.21386302;7291.0
2002-12-19;-0.20688075;7292.0
2002-12-20;-0.21177006;7293.0
2002-12-23;-0.22431225;7296.0
2002-12-24;-0.22431225;7297.0
2002-12-25;-0.22431225;7298.0
2002-12-26;-0.22431225;7299.0
2002-12-27;-0.24201542;7300.0
2002-12-30;-0.25223714;7303.0
2002-12-31;-0.25223714;7304.0
2003-01-01;-0.25223714;7305.0
2003-01-02;-0.24490684;7306.0
2003-01-03;-0.24285102;7307.0
2003-01-06;-0.24913138;7310.0
2003-01-07;-0.24817878;7311.0
2003-01-08;-0.25806248;7312.0
2003-01-09;-0.26134133;7313.0
2003-01-10;-0.2525875;7314.0
2003-01-13;-0.24130243;7317.0
2003-01-14;-0.23695058;7318.0
2003-01-15;-0.22287095;7319.0
2003-01-16;-0.20924693;7320.0
2003-01-17;-0.22566289;7321.0
2003-01-20;-0.21918851;7324.0
2003-01-21;-0.21910614;7325.0
2003-01-22;-0.23496044;7326.0
2003-01-23;-0.23041803;7327.0
2003-01-24;-0.24544472;7328.0
2003-01-27;-0.2663697;7331.0
2003-01-28;-0.28124607;7332.0
2003-01-29;-0.28657264;7333.0
2003-01-30;-0.2664613;7334.0
2003-01-31;-0.2716928;7335.0
2003-02-03;-0.2772572;7338.0
2003-02-04;-0.28427517;7339.0
2003-02-05;-0.27531213;7340.0
2003-02-06;-0.28305036;7341.0
2003-02-07;-0.27792746;7342.0
2003-02-10;-0.28192037;7345.0
2003-02-11;-0.27851272;7346.0
2003-02-12;-0.28048623;7347.0
2003-02-13;-0.29730588;7348.0
2003-02-14;-0.2993788;7349.0
2003-02-17;-0.2977656;7352.0
2003-02-18;-0.2890705;7353.0
2003-02-19;-0.29337192;7354.0
2003-02-20;-0.30047894;7355.0
2003-02-21;-0.3030498;7356.0
2003-02-24;-0.31455725;7359.0
2003-02-25;-0.32633054;7360.0
2003-02-26;-0.3301369;7361.0
2003-02-27;-0.33515525;7362.0
2003-02-28;-0.3219306;7363.0
2003-03-03;-0.3121552;7366.0
2003-03-04;-0.32692784;7367.0
2003-03-05;-0.3353002;7368.0
2003-03-06;-0.33699095;7369.0
2003-03-07;-0.3528462;7370.0
2003-03-10;-0.3666119;7373.0
2003-03-11;-0.3597896;7374.0
2003-03-12;-0.3550948;7375.0
2003-03-13;-0.34736216;7376.0
2003-03-14;-0.34549648;7377.0
2003-03-17;-0.35199147;7380.0
2003-03-18;-0.35358042;7381.0
2003-03-19;-0.34655255;7382.0
2003-03-20;-0.34480327;7383.0
2003-03-21;-0.33964026;7384.0
2003-03-24;-0.35501862;7387.0
2003-03-25;-0.34902096;7388.0
2003-03-26;-0.3479374;7389.0
2003-03-27;-0.35657084;7390.0
2003-03-28;-0.35685897;7391.0
2003-03-31;-0.36279315;7394.0
2003-04-01;-0.3638878;7395.0
2003-04-02;-0.3636675;7396.0
2003-04-03;-0.3577022;7397.0
2003-04-04;-0.34272414;7398.0
2003-04-07;-0.31969935;7401.0
2003-04-08;-0.32255995;7402.0
2003-04-09;-0.31637067;7403.0
2003-04-10;-0.3187496;7404.0
2003-04-11;-0.3161226;7405.0
2003-04-14;-0.31269455;7408.0
2003-04-15;-0.3080122;7409.0
2003-04-16;-0.31105578;7410.0
2003-04-17;-0.3132829;7411.0
2003-04-18;-0.31537753;7412.0
2003-04-21;-0.31017685;7415.0
2003-04-22;-0.30774623;7416.0
2003-04-23;-0.29047787;7417.0
2003-04-24;-0.29858345;7418.0
2003-04-25;-0.28425002;7419.0
2003-04-28;-0.28544152;7422.0
2003-04-29;-0.264988;7423.0
2003-04-30;-0.27238607;7424.0
2003-05-01;-0.27238607;7425.0
2003-05-02;-0.28410423;7426.0
2003-05-05;-0.27553236;7429.0
2003-05-06;-0.26300883;7430.0
2003-05-07;-0.24852318;7431.0
2003-05-08;-0.2636866;7432.0
2003-05-09;-0.25681394;7433.0
2003-05-12;-0.26187098;7436.0
2003-05-13;-0.26029646;7437.0
2003-05-14;-0.26606625;7438.0
2003-05-15;-0.25161737;7439.0
2003-05-16;-0.24986589;7440.0
2003-05-19;-0.25854945;7443.0
2003-05-20;-0.25691187;7444.0
2003-05-21;-0.26618236;7445.0
2003-05-22;-0.2428183;7446.0
2003-05-23;-0.24308234;7447.0
2003-05-26;-0.24363321;7450.0
2003-05-27;-0.24941444;7451.0
2003-05-28;-0.22209525;7452.0
2003-05-29;-0.20467633;7453.0
2003-05-30;-0.1990943;7454.0
2003-06-02;-0.18238014;7457.0
2003-06-03;-0.17078227;7458.0
2003-06-04;-0.12967002;7459.0
2003-06-05;-0.1329729;7460.0
2003-06-06;-0.11935884;7461.0
2003-06-09;-0.09989363;7464.0
2003-06-10;-0.10789806;7465.0
2003-06-11;-0.11077124;7466.0
2003-06-12;-0.120092034;7467.0
2003-06-13;-0.13529032;7468.0
2003-06-16;-0.10797089;7471.0
2003-06-17;-0.11971921;7472.0
2003-06-18;-0.122092426;7473.0
2003-06-19;-0.09905136;7474.0
2003-06-20;-0.0800764;7475.0
2003-06-23;-0.06994057;7478.0
2003-06-24;-0.050457418;7479.0
2003-06-25;-0.05727613;7480.0
2003-06-26;-0.0136220455;7481.0
2003-06-27;-0.035661995;7482.0
2003-06-30;-0.057779014;7485.0
2003-07-01;-0.070509195;7486.0
2003-07-02;-0.052947223;7487.0
2003-07-03;-0.039464116;7488.0
2003-07-04;-0.040446043;7489.0
2003-07-07;-0.047698498;7492.0
2003-07-08;-0.05741024;7493.0
2003-07-09;-0.062430084;7494.0
2003-07-10;-0.060421288;7495.0
2003-07-11;-0.03482145;7496.0
2003-07-14;-0.009622455;7499.0
2003-07-15;0.0042301416;7500.0
2003-07-16;0.028347969;7501.0
2003-07-17;0.001775384;7502.0
2003-07-18;-0.0105214715;7503.0
2003-07-21;0.0051264763;7506.0
2003-07-22;0.04037893;7507.0
2003-07-23;0.080127;7508.0
2003-07-24;0.15929091;7509.0
2003-07-25;0.11178005;7510.0
2003-07-28;0.11161995;7513.0
2003-07-29;0.09523916;7514.0
2003-07-30;0.09178901;7515.0
2003-07-31;0.079123735;7516.0
2003-08-01;0.08277094;7517.0
2003-08-04;0.094869256;7520.0
2003-08-05;0.13204622;7521.0
2003-08-06;0.105027914;7522.0
2003-08-07;0.09435439;7523.0
2003-08-08;0.10359001;7524.0
2003-08-11;0.098026395;7527.0
2003-08-12;0.11893821;7528.0
2003-08-13;0.11399889;7529.0
2003-08-14;0.12159085;7530.0
2003-08-15;0.114786625;7531.0
2003-08-18;0.12768435;7534.0
2003-08-19;0.12727189;7535.0
2003-08-20;0.11790323;7536.0
2003-08-21;0.124727726;7537.0
2003-08-22;0.11682248;7538.0
2003-08-25;0.11253309;7541.0
2003-08-26;0.11715102;7542.0
2003-08-27;0.11610365;7543.0
2003-08-28;0.14366746;7544.0
2003-08-29;0.17225575;7545.0
2003-09-01;0.17020524;7548.0
2003-09-02;0.17968917;7549.0
2003-09-03;0.21698368;7550.0
2003-09-04;0.24203348;7551.0
2003-09-05;0.25667715;7552.0
2003-09-08;0.24132943;7555.0
2003-09-09;0.2464602;7556.0
2003-09-10;0.2217555;7557.0
2003-09-11;0.2038964;7558.0
2003-09-12;0.2081995;7559.0
2003-09-15;0.2380786;7562.0
2003-09-16;0.2534076;7563.0
2003-09-17;0.2576611;7564.0
2003-09-18;0.28472376;7565.0
2003-09-19;0.31684124;7566.0
2003-09-22;0.27708197;7569.0
2003-09-23;0.28760886;7570.0
2003-09-24;0.34470904;7571.0
2003-09-25;0.30870175;7572.0
2003-09-26;0.2624266;7573.0
2003-09-29;0.2708472;7576.0
2003-09-30;0.27832174;7577.0
2003-10-01;0.3057294;7578.0
2003-10-02;0.3008716;7579.0
2003-10-03;0.30181324;7580.0
2003-10-06;0.30413938;7583.0
2003-10-07;0.3082224;7584.0
2003-10-08;0.3212005;7585.0
2003-10-09;0.34022772;7586.0
2003-10-10;0.35278785;7587.0
2003-10-13;0.3103515;7590.0
2003-10-14;0.31343746;7591.0
2003-10-15;0.29014492;7592.0
2003-10-16;0.2972095;7593.0
2003-10-17;0.2819109;7594.0
2003-10-20;0.29334676;7597.0
2003-10-21;0.29655945;7598.0
2003-10-22;0.3109573;7599.0
2003-10-23;0.3100431;7600.0
2003-10-24;0.30826974;7601.0
2003-10-27;0.32943523;7604.0
2003-10-28;0.33333552;7605.0
2003-10-29;0.36043394;7606.0
2003-10-30;0.38153946;7607.0
2003-10-31;0.36434126;7608.0
2003-11-03;0.392321;7611.0
2003-11-04;0.36231887;7612.0
2003-11-05;0.35834622;7613.0
2003-11-06;0.3711666;7614.0
2003-11-07;0.39398837;7615.0
2003-11-10;0.41098928;7618.0
2003-11-11;0.40491462;7619.0
2003-11-12;0.40566254;7620.0
2003-11-13;0.39522314;7621.0
2003-11-14;0.39197838;7622.0
2003-11-17;0.37168634;7625.0
2003-11-18;0.36183727;7626.0
2003-11-19;0.36203885;7627.0
2003-11-20;0.37747324;7628.0
2003-11-21;0.36408293;7629.0
2003-11-24;0.37889898;7632.0
2003-11-25;0.3789785;7633.0
2003-11-26;0.38704097;7634.0
2003-11-27;0.36343944;7635.0
2003-11-28;0.34241104;7636.0
2003-12-01;0.3325076;7639.0
2003-12-02;0.3185991;7640.0
2003-12-03;0.35111928;7641.0
2003-12-04;0.33217013;7642.0
2003-12-05;0.34774458;7643.0
2003-12-08;0.39716387;7646.0
2003-12-09;0.41380036;7647.0
2003-12-10;0.4052261;7648.0
2003-12-11;0.41633296;7649.0
2003-12-12;0.41790664;7650.0
2003-12-15;0.43568492;7653.0
2003-12-16;0.4375317;7654.0
